Unnamed: 0,Rk,Team,G,MP,MPgame,FG,FG game,FGA,FGA game,FG%,3P,3P game,3PA,3PA game,3P%,2P,2P game,2PA,2PA game,2P%,FT,FT game,FTA,FTA game,FT%,ORB,ORB game,DRB,DRB game,TRB,TRB game,AST,AST game,STL,STL game,BLK,BLK game,TOV,TOV game,PF,PF game,PTS,PTS game,1
16,17,New York Knicks*,82,19855,242.1341463,3386,41.29268293,6837,83.37804878,0.495,47,0.573170732,165,2.012195122,0.285,3339,40.7195122,6672,81.36585366,0.5,1944,23.70731707,2510,30.6097561,0.775,1088,13.26829268,2230,27.19512195,3318,40.46341463,2041,24.8902439,803,9.792682927,360,4.390243902,1587,19.35365854,2281,27.81707317,8763,106.8658537,0
17,18,Milwaukee Bucks*,82,19905,242.7439024,3432,41.85365854,6970,85,0.492,59,0.719512195,232,2.829268293,0.254,3373,41.13414634,6738,82.17073171,0.501,1743,21.25609756,2354,28.70731707,0.74,1135,13.84146341,2385,29.08536585,3520,42.92682927,2113,25.76829268,642,7.829268293,489,5.963414634,1415,17.25609756,2167,26.42682927,8666,105.6829268,0
18,19,Indiana Pacers,82,19780,241.2195122,3447,42.03658537,7130,86.95121951,0.483,48,0.585365854,207,2.524390244,0.232,3399,41.45121951,6923,84.42682927,0.491,1624,19.80487805,2119,25.84146341,0.766,1002,12.2195122,2398,29.24390244,3400,41.46341463,2169,26.45121951,834,10.17073171,398,4.853658537,1525,18.59756098,2061,25.13414634,8566,104.4634146,0
19,20,Chicago Bulls,82,19980,243.6585366,3305,40.30487805,6972,85.02439024,0.474,20,0.243902439,117,1.426829268,0.171,3285,40.06097561,6855,83.59756098,0.479,1871,22.81707317,2508,30.58536585,0.746,1141,13.91463415,2300,28.04878049,3441,41.96341463,2095,25.54878049,687,8.37804878,454,5.536585366,1578,19.24390244,2196,26.7804878,8501,103.6707317,0
20,21,Washington Bullets*,82,19905,242.7439024,3344,40.7804878,6907,84.23170732,0.484,71,0.865853659,282,3.43902439,0.252,3273,39.91463415,6625,80.79268293,0.494,1664,20.29268293,2201,26.84146341,0.756,1027,12.52439024,2387,29.1097561,3414,41.63414634,2192,26.73170732,556,6.780487805,320,3.902439024,1448,17.65853659,1989,24.25609756,8423,102.7195122,0
21,22,Cleveland Cavaliers,82,19855,242.1341463,3362,41,7232,88.19512195,0.465,43,0.524390244,164,2,0.262,3319,40.47560976,7068,86.19512195,0.47,1619,19.74390244,2178,26.56097561,0.743,1213,14.79268293,2388,29.12195122,3601,43.91463415,1930,23.53658537,630,7.682926829,375,4.573170732,1332,16.24390244,2206,26.90243902,8386,102.2682927,0
22,23,Atlanta Hawks*,82,19855,242.1341463,3230,39.3902439,6809,83.03658537,0.474,23,0.280487805,106,1.292682927,0.217,3207,39.1097561,6703,81.74390244,0.478,1838,22.41463415,2414,29.43902439,0.761,1112,13.56097561,2232,27.2195122,3344,40.7804878,1827,22.2804878,626,7.634146341,558,6.804878049,1329,16.20731707,2091,25.5,8321,101.4756098,0
0,1,Denver Nuggets*,82,19830,241.8292683,3876,47.26829268,7976,97.26829268,0.486,73,0.890243902,235,2.865853659,0.311,3803,46.37804878,7741,94.40243902,0.491,2016,24.58536585,2568,31.31707317,0.785,1331,16.23170732,2303,28.08536585,3634,44.31707317,2266,27.63414634,894,10.90243902,424,5.170731707,1382,16.85365854,2152,26.24390244,9841,120.0121951,0
2,3,Detroit Pistons*,82,19830,241.8292683,3840,46.82926829,7999,97.54878049,0.48,45,0.548780488,199,2.426829268,0.226,3795,46.2804878,7800,95.12195122,0.487,1783,21.74390244,2262,27.58536585,0.788,1403,17.1097561,2534,30.90243902,3937,48.01219512,2302,28.07317073,691,8.426829268,397,4.841463415,1341,16.35365854,2076,25.31707317,9508,115.9512195,0
3,4,Portland Trail Blazers*,82,19880,242.4390244,3708,45.2195122,7374,89.92682927,0.503,51,0.62195122,202,2.463414634,0.252,3657,44.59756098,7172,87.46341463,0.51,2002,24.41463415,2667,32.52439024,0.751,1202,14.65853659,2298,28.02439024,3500,42.68292683,2225,27.13414634,821,10.01219512,516,6.292682927,1481,18.06097561,1957,23.86585366,9469,115.4756098,0
4,5,Kansas City Kings,82,19755,240.9146341,3664,44.68292683,7275,88.7195122,0.504,63,0.768292683,238,2.902439024,0.265,3601,43.91463415,7037,85.81707317,0.512,2022,24.65853659,2595,31.64634146,0.779,1167,14.23170732,2327,28.37804878,3494,42.6097561,2342,28.56097561,661,8.06097561,300,3.658536585,1593,19.42682927,2169,26.45121951,9413,114.7926829,0
5,6,Boston Celtics*,82,19705,240.304878,3721,45.37804878,7325,89.32926829,0.508,110,1.341463415,309,3.768292683,0.356,3611,44.03658537,7016,85.56097561,0.515,1860,22.68292683,2307,28.13414634,0.806,1116,13.6097561,2630,32.07317073,3746,45.68292683,2287,27.8902439,645,7.865853659,414,5.048780488,1332,16.24390244,1781,21.7195122,9412,114.7804878,0
6,7,San Antonio Spurs*,82,19780,241.2195122,3698,45.09756098,7202,87.82926829,0.513,55,0.670731707,202,2.463414634,0.272,3643,44.42682927,7000,85.36585366,0.52,1961,23.91463415,2571,31.35365854,0.763,1127,13.74390244,2470,30.12195122,3597,43.86585366,2316,28.24390244,757,9.231707317,443,5.402439024,1542,18.80487805,2180,26.58536585,9412,114.7804878,0
7,8,Philadelphia 76ers*,82,19805,241.5243902,3443,41.98780488,6992,85.26829268,0.492,59,0.719512195,224,2.731707317,0.263,3384,41.26829268,6768,82.53658537,0.5,2316,28.24390244,2883,35.15853659,0.803,1301,15.86585366,2364,28.82926829,3665,44.69512195,1999,24.37804878,817,9.963414634,534,6.512195122,1575,19.20731707,1971,24.03658537,9261,112.9390244,0
8,9,Houston Rockets*,82,19830,241.8292683,3748,45.70731707,7440,90.73170732,0.504,41,0.5,186,2.268292683,0.22,3707,45.20731707,7254,88.46341463,0.511,1581,19.2804878,2261,27.57317073,0.699,1325,16.15853659,2395,29.20731707,3720,45.36585366,2239,27.30487805,683,8.329268293,597,7.280487805,1605,19.57317073,2033,24.79268293,9118,111.195122,0
9,10,Dallas Mavericks*,82,19855,242.1341463,3560,43.41463415,7280,88.7804878,0.489,152,1.853658537,443,5.402439024,0.343,3408,41.56097561,6837,83.37804878,0.498,1844,22.48780488,2324,28.34146341,0.793,1095,13.35365854,2345,28.59756098,3440,41.95121951,2152,26.24390244,575,7.012195122,335,4.085365854,1184,14.43902439,1796,21.90243902,9116,111.1707317,0
10,11,Milwaukee Bucks*,82,19805,241.5243902,3564,43.46341463,7256,88.48780488,0.491,89,1.085365854,294,3.585365854,0.303,3475,42.37804878,6962,84.90243902,0.499,1873,22.84146341,2473,30.15853659,0.757,1256,15.31707317,2353,28.69512195,3609,44.01219512,2164,26.3902439,689,8.402439024,486,5.926829268,1382,16.85365854,2239,27.30487805,9090,110.8536585,0
11,12,Golden State Warriors,82,19855,242.1341463,3498,42.65853659,7555,92.13414634,0.463,112,1.365853659,397,4.841463415,0.282,3386,41.29268293,7158,87.29268293,0.473,1944,23.70731707,2531,30.86585366,0.768,1327,16.18292683,2139,26.08536585,3466,42.26829268,1759,21.45121951,803,9.792682927,284,3.463414634,1460,17.80487805,2136,26.04878049,9052,110.3902439,0
12,13,New Jersey Nets*,82,19755,240.9146341,3646,44.46341463,7445,90.79268293,0.49,52,0.634146341,224,2.731707317,0.232,3594,43.82926829,7221,88.06097561,0.498,1631,19.8902439,2237,27.2804878,0.729,1233,15.03658537,2325,28.35365854,3558,43.3902439,2163,26.37804878,772,9.414634146,415,5.06097561,1355,16.52439024,2011,24.52439024,8975,109.4512195,0
13,14,Utah Jazz*,82,19755,240.9146341,3478,42.41463415,7302,89.04878049,0.476,103,1.256097561,307,3.743902439,0.336,3375,41.15853659,6995,85.30487805,0.482,1878,22.90243902,2434,29.68292683,0.772,1081,13.18292683,2554,31.14634146,3635,44.32926829,2143,26.13414634,712,8.682926829,697,8.5,1575,19.20731707,1961,23.91463415,8937,108.9878049,0
14,15,Chicago Bulls*,82,19805,241.5243902,3453,42.1097561,6909,84.25609756,0.5,29,0.353658537,161,1.963414634,0.18,3424,41.75609756,6748,82.29268293,0.507,1981,24.15853659,2526,30.80487805,0.784,1074,13.09756098,2366,28.85365854,3440,41.95121951,1992,24.29268293,622,7.585365854,468,5.707317073,1463,17.84146341,2071,25.25609756,8916,108.7317073,0
15,16,Cleveland Cavaliers*,82,19780,241.2195122,3470,42.31707317,7364,89.80487805,0.471,96,1.170731707,335,4.085365854,0.287,3374,41.14634146,7029,85.7195122,0.48,1867,22.76829268,2491,30.37804878,0.749,1203,14.67073171,2445,29.81707317,3648,44.48780488,2096,25.56097561,622,7.585365854,472,5.756097561,1387,16.91463415,2173,26.5,8903,108.5731707,0
16,17,Indiana Pacers,82,19780,241.2195122,3489,42.54878049,7324,89.31707317,0.476,30,0.365853659,155,1.890243902,0.194,3459,42.18292683,7169,87.42682927,0.482,1871,22.81707317,2516,30.68292683,0.744,1198,14.6097561,2623,31.98780488,3821,46.59756098,1945,23.7195122,625,7.62195122,366,4.463414634,1622,19.7804878,2237,27.2804878,8879,108.2804878,0
17,18,Phoenix Suns*,82,19805,241.5243902,3507,42.76829268,7144,87.12195122,0.491,87,1.06097561,307,3.743902439,0.283,3420,41.70731707,6837,83.37804878,0.5,1757,21.42682927,2280,27.80487805,0.771,1026,12.51219512,2425,29.57317073,3451,42.08536585,2335,28.47560976,727,8.865853659,349,4.256097561,1583,19.30487805,2034,24.80487805,8858,108.0243902,0
18,19,Los Angeles Clippers,82,19730,240.6097561,3527,43.01219512,7119,86.81707317,0.495,56,0.682926829,188,2.292682927,0.298,3471,42.32926829,6931,84.52439024,0.501,1674,20.41463415,2208,26.92682927,0.758,1163,14.18292683,2434,29.68292683,3597,43.86585366,1934,23.58536585,534,6.512195122,497,6.06097561,1587,19.35365854,1840,22.43902439,8784,107.1219512,0
19,20,Atlanta Hawks,82,19855,242.1341463,3444,42,7119,86.81707317,0.484,73,0.890243902,235,2.865853659,0.311,3371,41.1097561,6884,83.95121951,0.49,1782,21.73170732,2371,28.91463415,0.752,1161,14.15853659,2345,28.59756098,3506,42.75609756,2009,24.5,665,8.109756098,541,6.597560976,1475,17.98780488,2047,24.96341463,8743,106.6219512,0
20,21,Washington Bullets*,82,19855,242.1341463,3534,43.09756098,7383,90.03658537,0.479,109,1.329268293,398,4.853658537,0.274,3425,41.76829268,6985,85.18292683,0.49,1478,18.02439024,1989,24.25609756,0.743,1012,12.34146341,2395,29.20731707,3407,41.54878049,2088,25.46341463,709,8.646341463,393,4.792682927,1282,15.63414634,1869,22.79268293,8655,105.5487805,0
21,22,New York Knicks,82,19830,241.8292683,3435,41.8902439,7101,86.59756098,0.484,51,0.62195122,198,2.414634146,0.258,3384,41.26829268,6903,84.18292683,0.49,1706,20.80487805,2350,28.65853659,0.726,1116,13.6097561,2102,25.63414634,3218,39.24390244,1999,24.37804878,754,9.195121951,267,3.256097561,1458,17.7804878,2398,29.24390244,8627,105.2073171,0
22,23,Seattle SuperSonics,82,19705,240.304878,3277,39.96341463,6910,84.26829268,0.474,45,0.548780488,185,2.256097561,0.243,3232,39.41463415,6725,82.01219512,0.481,1777,21.67073171,2305,28.1097561,0.771,1019,12.42682927,2287,27.8902439,3306,40.31707317,2185,26.64634146,649,7.914634146,343,4.182926829,1493,18.20731707,1974,24.07317073,8376,102.1463415,0
0,1,Los Angeles Lakers*,82,19830,241.8292683,3834,46.75609756,7343,89.54878049,0.522,138,1.682926829,409,4.987804878,0.337,3696,45.07317073,6934,84.56097561,0.533,1812,22.09756098,2329,28.40243902,0.778,1101,13.42682927,2555,31.15853659,3656,44.58536585,2433,29.67073171,693,8.451219512,419,5.109756098,1467,17.8902439,2031,24.76829268,9618,117.2926829,0
1,2,Dallas Mavericks*,82,19805,241.5243902,3631,44.2804878,7254,88.46341463,0.501,141,1.719512195,446,5.43902439,0.316,3490,42.56097561,6808,83.02439024,0.513,2050,25,2643,32.23170732,0.776,1059,12.91463415,2454,29.92682927,3513,42.84146341,2108,25.70731707,605,7.37804878,369,4.5,1289,15.7195122,1733,21.13414634,9453,115.2804878,0
2,3,Portland Trail Blazers*,82,19855,242.1341463,3610,44.02439024,7281,88.79268293,0.496,74,0.902439024,275,3.353658537,0.269,3536,43.12195122,7006,85.43902439,0.505,2142,26.12195122,2799,34.13414634,0.765,1153,14.06097561,2316,28.24390244,3469,42.30487805,2180,26.58536585,859,10.47560976,356,4.341463415,1529,18.64634146,2205,26.8902439,9436,115.0731707,0
3,4,Denver Nuggets*,82,19755,240.9146341,3705,45.18292683,7868,95.95121951,0.471,71,0.865853659,305,3.719512195,0.233,3634,44.31707317,7563,92.23170732,0.48,1929,23.52439024,2416,29.46341463,0.798,1223,14.91463415,2317,28.25609756,3540,43.17073171,2140,26.09756098,826,10.07317073,421,5.134146341,1336,16.29268293,2164,26.3902439,9410,114.7560976,0
4,5,Milwaukee Bucks*,82,19805,241.5243902,3601,43.91463415,7310,89.14634146,0.493,125,1.524390244,382,4.658536585,0.327,3476,42.3902439,6928,84.48780488,0.502,2063,25.15853659,2701,32.93902439,0.764,1189,14.5,2420,29.51219512,3609,44.01219512,2158,26.31707317,805,9.817073171,460,5.609756098,1369,16.69512195,2210,26.95121951,9390,114.5121951,0
5,6,Houston Rockets*,82,19755,240.9146341,3759,45.84146341,7671,93.54878049,0.49,85,1.036585366,310,3.780487805,0.274,3674,44.80487805,7361,89.76829268,0.499,1776,21.65853659,2434,29.68292683,0.73,1316,16.04878049,2434,29.68292683,3750,45.73170732,2318,28.26829268,745,9.085365854,551,6.719512195,1374,16.75609756,1991,24.2804878,9379,114.3780488,0
6,7,Detroit Pistons*,82,19780,241.2195122,3754,45.7804878,7750,94.51219512,0.484,55,0.670731707,182,2.219512195,0.302,3699,45.1097561,7568,92.29268293,0.489,1800,21.95121951,2300,28.04878049,0.783,1276,15.56097561,2461,30.01219512,3737,45.57317073,2319,28.2804878,738,9,340,4.146341463,1343,16.37804878,2101,25.62195122,9363,114.1829268,0
8,9,Golden State Warriors,82,19780,241.2195122,3650,44.51219512,7567,92.2804878,0.482,87,1.06097561,278,3.390243902,0.313,3563,43.45121951,7289,88.8902439,0.489,1912,23.31707317,2517,30.69512195,0.76,1271,15.5,2344,28.58536585,3615,44.08536585,2018,24.6097561,751,9.158536585,354,4.317073171,1400,17.07317073,2032,24.7804878,9299,113.402439,0
9,10,San Antonio Spurs*,82,19805,241.5243902,3596,43.85365854,7104,86.63414634,0.506,46,0.56097561,196,2.390243902,0.235,3550,43.29268293,6908,84.24390244,0.514,1882,22.95121951,2523,30.76829268,0.746,1069,13.03658537,2413,29.42682927,3482,42.46341463,2260,27.56097561,800,9.756097561,390,4.756097561,1624,19.80487805,2115,25.79268293,9120,111.2195122,0
10,11,Philadelphia 76ers*,82,19905,242.7439024,3435,41.8902439,7058,86.07317073,0.487,51,0.62195122,224,2.731707317,0.228,3384,41.26829268,6834,83.34146341,0.495,2130,25.97560976,2810,34.26829268,0.758,1326,16.17073171,2378,29,3704,45.17073171,2017,24.59756098,862,10.51219512,490,5.975609756,1595,19.45121951,1798,21.92682927,9051,110.3780488,0
11,12,Phoenix Suns,82,19805,241.5243902,3518,42.90243902,6993,85.2804878,0.503,38,0.463414634,183,2.231707317,0.208,3480,42.43902439,6810,83.04878049,0.511,1949,23.76829268,2683,32.7195122,0.726,1034,12.6097561,2449,29.86585366,3483,42.47560976,2272,27.70731707,773,9.426829268,379,4.62195122,1763,21.5,2260,27.56097561,9023,110.0365854,0
12,13,Chicago Bulls*,82,19855,242.1341463,3476,42.3902439,7227,88.13414634,0.481,88,1.073170732,317,3.865853659,0.278,3388,41.31707317,6910,84.26829268,0.49,1922,23.43902439,2499,30.47560976,0.769,1280,15.6097561,2278,27.7804878,3558,43.3902439,2006,24.46341463,609,7.426829268,400,4.87804878,1436,17.51219512,2166,26.41463415,8962,109.2926829,0
13,14,New Jersey Nets*,82,19805,241.5243902,3548,43.26829268,7301,89.03658537,0.486,43,0.524390244,214,2.609756098,0.201,3505,42.74390244,7087,86.42682927,0.495,1810,22.07317073,2396,29.2195122,0.755,1183,14.42682927,2483,30.2804878,3666,44.70731707,2128,25.95121951,749,9.134146341,345,4.207317073,1575,19.20731707,2129,25.96341463,8949,109.1341463,0
14,15,Sacramento Kings*,82,19780,241.2195122,3538,43.14634146,7220,88.04878049,0.49,30,0.365853659,134,1.634146341,0.224,3508,42.7804878,7086,86.41463415,0.495,1818,22.17073171,2338,28.51219512,0.778,1135,13.84146341,2377,28.98780488,3512,42.82926829,2304,28.09756098,602,7.341463415,388,4.731707317,1533,18.69512195,2134,26.02439024,8924,108.8292683,0
15,16,Los Angeles Clippers,82,19755,240.9146341,3388,41.31707317,7165,87.37804878,0.473,64,0.780487805,229,2.792682927,0.279,3324,40.53658537,6936,84.58536585,0.479,2067,25.20731707,2683,32.7195122,0.77,1159,14.13414634,2258,27.53658537,3417,41.67073171,1968,24,694,8.463414634,501,6.109756098,1506,18.36585366,1931,23.54878049,8907,108.6219512,0
16,17,Atlanta Hawks*,82,19805,241.5243902,3447,42.03658537,7029,85.7195122,0.49,33,0.402439024,166,2.024390244,0.199,3414,41.63414634,6863,83.69512195,0.497,1979,24.13414634,2704,32.97560976,0.732,1249,15.23170732,2405,29.32926829,3654,44.56097561,2025,24.69512195,736,8.975609756,434,5.292682927,1483,18.08536585,2170,26.46341463,8906,108.6097561,0
17,18,Utah Jazz*,82,19780,241.2195122,3453,42.1097561,7083,86.37804878,0.488,35,0.426829268,169,2.06097561,0.207,3418,41.68292683,6914,84.31707317,0.494,1930,23.53658537,2694,32.85365854,0.716,1068,13.02439024,2479,30.23170732,3547,43.25609756,2199,26.81707317,717,8.743902439,666,8.12195122,1518,18.51219512,2038,24.85365854,8871,108.1829268,0
18,19,Cleveland Cavaliers,82,19780,241.2195122,3478,42.41463415,7239,88.2804878,0.48,132,1.609756098,391,4.768292683,0.338,3346,40.80487805,6848,83.51219512,0.489,1748,21.31707317,2325,28.35365854,0.752,1086,13.24390244,2455,29.93902439,3541,43.18292683,2064,25.17073171,627,7.646341463,436,5.317073171,1411,17.20731707,2267,27.64634146,8836,107.7560976,0
19,20,Seattle SuperSonics,82,19930,243.0487805,3335,40.67073171,7059,86.08536585,0.472,79,0.963414634,300,3.658536585,0.263,3256,39.70731707,6759,82.42682927,0.482,1815,22.13414634,2331,28.42682927,0.779,1145,13.96341463,2256,27.51219512,3401,41.47560976,1977,24.1097561,745,9.085365854,295,3.597560976,1435,17.5,2168,26.43902439,8564,104.4390244,0
20,21,Indiana Pacers,82,19755,240.9146341,3441,41.96341463,7150,87.19512195,0.481,23,0.280487805,143,1.743902439,0.161,3418,41.68292683,7007,85.45121951,0.488,1614,19.68292683,2183,26.62195122,0.739,1138,13.87804878,2613,31.86585366,3751,45.74390244,2159,26.32926829,659,8.036585366,381,4.646341463,1515,18.47560976,2135,26.03658537,8519,103.8902439,0
21,22,Washington Bullets*,82,19855,242.1341463,3311,40.37804878,7148,87.17073171,0.463,116,1.414634146,408,4.975609756,0.284,3195,38.96341463,6740,82.19512195,0.474,1704,20.7804878,2286,27.87804878,0.745,1066,13,2432,29.65853659,3498,42.65853659,1748,21.31707317,626,7.634146341,716,8.731707317,1346,16.41463415,1796,21.90243902,8442,102.9512195,0
22,23,New York Knicks,82,19805,241.5243902,3239,39.5,7034,85.7804878,0.46,82,1,239,2.914634146,0.343,3157,38.5,6795,82.86585366,0.465,1534,18.70731707,2237,27.2804878,0.686,1081,13.18292683,2170,26.46341463,3251,39.64634146,1877,22.8902439,714,8.707317073,308,3.756097561,1438,17.53658537,2213,26.98780488,8094,98.70731707,0
0,1,Portland Trail Blazers*,82,19805,241.5243902,3650,44.51219512,7249,88.40243902,0.504,98,1.195121951,339,4.134146341,0.289,3552,43.31707317,6910,84.26829268,0.514,2269,27.67073171,2928,35.70731707,0.775,1180,14.3902439,2413,29.42682927,3593,43.81707317,2359,28.76829268,767,9.353658537,387,4.719512195,1546,18.85365854,2082,25.3902439,9667,117.8902439,0
2,3,Denver Nuggets*,82,19780,241.2195122,3744,45.65853659,7951,96.96341463,0.471,106,1.292682927,391,4.768292683,0.271,3638,44.36585366,7560,92.19512195,0.481,1975,24.08536585,2568,31.31707317,0.769,1294,15.7804878,2368,28.87804878,3662,44.65853659,2317,28.25609756,754,9.195121951,421,5.134146341,1216,14.82926829,2184,26.63414634,9569,116.695122,0
3,4,Dallas Mavericks*,82,19880,242.4390244,3594,43.82926829,7373,89.91463415,0.487,231,2.817073171,653,7.963414634,0.354,3363,41.01219512,6720,81.95121951,0.5,2148,26.19512195,2717,33.13414634,0.791,1219,14.86585366,2494,30.41463415,3713,45.2804878,2017,24.59756098,688,8.390243902,424,5.170731707,1205,14.69512195,1873,22.84146341,9567,116.6707317,0
4,5,Seattle SuperSonics*,82,19855,242.1341463,3593,43.81707317,7451,90.86585366,0.482,191,2.329268293,571,6.963414634,0.335,3402,41.48780488,6880,83.90243902,0.494,1948,23.75609756,2571,31.35365854,0.758,1373,16.74390244,2395,29.20731707,3768,45.95121951,2184,26.63414634,705,8.597560976,450,5.487804878,1509,18.40243902,2224,27.12195122,9325,113.7195122,0
5,6,Boston Celtics*,82,19805,241.5243902,3645,44.45121951,7051,85.98780488,0.517,207,2.524390244,565,6.890243902,0.366,3438,41.92682927,6486,79.09756098,0.53,1740,21.2195122,2153,26.25609756,0.808,933,11.37804878,2585,31.52439024,3518,42.90243902,2421,29.52439024,561,6.841463415,526,6.414634146,1300,15.85365854,1710,20.85365854,9237,112.6463415,0
6,7,Golden State Warriors*,82,19905,242.7439024,3551,43.30487805,7412,90.3902439,0.479,116,1.414634146,364,4.43902439,0.319,3435,41.8902439,7048,85.95121951,0.487,1970,24.02439024,2526,30.80487805,0.78,1193,14.54878049,2351,28.67073171,3544,43.2195122,2083,25.40243902,715,8.719512195,321,3.914634146,1354,16.51219512,2138,26.07317073,9188,112.0487805,0
7,8,Detroit Pistons*,82,19830,241.8292683,3544,43.2195122,7237,88.25609756,0.49,39,0.475609756,169,2.06097561,0.231,3505,42.74390244,7068,86.19512195,0.496,1991,24.2804878,2602,31.73170732,0.765,1245,15.18292683,2649,32.30487805,3894,47.48780488,2021,24.64634146,643,7.841463415,436,5.317073171,1417,17.2804878,2078,25.34146341,9118,111.195122,0
8,9,Phoenix Suns,82,19855,242.1341463,3575,43.59756098,7190,87.68292683,0.497,61,0.743902439,252,3.073170732,0.242,3514,42.85365854,6938,84.6097561,0.506,1900,23.17073171,2499,30.47560976,0.76,1113,13.57317073,2366,28.85365854,3479,42.42682927,2354,28.70731707,703,8.573170732,397,4.841463415,1498,18.26829268,2047,24.96341463,9111,111.1097561,0
9,10,Sacramento Kings,82,19780,241.2195122,3522,42.95121951,7413,90.40243902,0.475,77,0.93902439,307,3.743902439,0.251,3445,42.01219512,7106,86.65853659,0.485,1974,24.07317073,2479,30.23170732,0.796,1282,15.63414634,2441,29.76829268,3723,45.40243902,2185,26.64634146,513,6.256097561,397,4.841463415,1403,17.1097561,2007,24.47560976,9095,110.9146341,0
10,11,Milwaukee Bucks*,82,19780,241.2195122,3457,42.15853659,7282,88.80487805,0.475,185,2.256097561,572,6.975609756,0.323,3272,39.90243902,6710,81.82926829,0.488,1953,23.81707317,2549,31.08536585,0.766,1119,13.64634146,2322,28.31707317,3441,41.96341463,2044,24.92682927,845,10.30487805,393,4.792682927,1260,15.36585366,2180,26.58536585,9052,110.3902439,0
11,12,Atlanta Hawks*,82,19730,240.6097561,3435,41.8902439,7141,87.08536585,0.481,135,1.646341463,425,5.182926829,0.318,3300,40.24390244,6716,81.90243902,0.491,2019,24.62195122,2661,32.45121951,0.759,1350,16.46341463,2478,30.2195122,3828,46.68292683,2077,25.32926829,700,8.536585366,511,6.231707317,1279,15.59756098,2152,26.24390244,9024,110.0487805,0
12,13,New Jersey Nets,82,19855,242.1341463,3374,41.14634146,7083,86.37804878,0.476,145,1.768292683,449,5.475609756,0.323,3229,39.37804878,6634,80.90243902,0.487,2000,24.3902439,2607,31.79268293,0.767,1169,14.25609756,2409,29.37804878,3578,43.63414634,1991,24.2804878,643,7.841463415,397,4.841463415,1617,19.7195122,2353,28.69512195,8893,108.4512195,0
13,14,San Antonio Spurs,82,19805,241.5243902,3532,43.07317073,7456,90.92682927,0.474,117,1.426829268,403,4.914634146,0.29,3415,41.64634146,7053,86.01219512,0.484,1701,20.74390244,2292,27.95121951,0.742,1285,15.67073171,2347,28.62195122,3632,44.29268293,2220,27.07317073,786,9.585365854,325,3.963414634,1406,17.14634146,1930,23.53658537,8882,108.3170732,0
14,15,Utah Jazz*,82,19755,240.9146341,3485,42.5,7514,91.63414634,0.464,139,1.695121951,448,5.463414634,0.31,3346,40.80487805,7066,86.17073171,0.474,1735,21.15853659,2389,29.13414634,0.726,1194,14.56097561,2456,29.95121951,3650,44.51219512,2240,27.31707317,835,10.18292683,628,7.658536585,1403,17.1097561,2040,24.87804878,8844,107.8536585,0
15,16,Houston Rockets*,82,19780,241.2195122,3465,42.25609756,7262,88.56097561,0.477,89,1.085365854,324,3.951219512,0.275,3376,41.17073171,6938,84.6097561,0.487,1746,21.29268293,2355,28.7195122,0.741,1190,14.51219512,2481,30.25609756,3671,44.76829268,2227,27.15853659,654,7.975609756,555,6.768292683,1384,16.87804878,1973,24.06097561,8765,106.8902439,0
16,17,Philadelphia 76ers*,82,19880,242.4390244,3335,40.67073171,6792,82.82926829,0.491,88,1.073170732,340,4.146341463,0.259,3247,39.59756098,6452,78.68292683,0.503,1971,24.03658537,2617,31.91463415,0.753,1178,14.36585366,2327,28.37804878,3505,42.74390244,1943,23.69512195,768,9.365853659,540,6.585365854,1519,18.52439024,1774,21.63414634,8729,106.4512195,0
17,18,Indiana Pacers*,82,19930,243.0487805,3454,42.12195122,7324,89.31707317,0.472,94,1.146341463,316,3.853658537,0.297,3360,40.97560976,7008,85.46341463,0.479,1696,20.68292683,2170,26.46341463,0.782,1132,13.80487805,2464,30.04878049,3596,43.85365854,2170,26.46341463,697,8.5,311,3.792682927,1276,15.56097561,2097,25.57317073,8698,106.0731707,0
18,19,Washington Bullets*,82,19705,240.304878,3356,40.92682927,7397,90.20731707,0.454,43,0.524390244,218,2.658536585,0.197,3313,40.40243902,7179,87.54878049,0.461,1935,23.59756098,2531,30.86585366,0.765,1305,15.91463415,2315,28.23170732,3620,44.14634146,1750,21.34146341,755,9.207317073,685,8.353658537,1301,15.86585366,1775,21.64634146,8690,105.9756098,0
19,20,Chicago Bulls*,82,19830,241.8292683,3382,41.24390244,7155,87.25609756,0.473,78,0.951219512,299,3.646341463,0.261,3304,40.29268293,6856,83.6097561,0.482,1754,21.3902439,2254,27.48780488,0.778,1248,15.2195122,2400,29.26829268,3648,44.48780488,2143,26.13414634,677,8.256097561,438,5.341463415,1257,15.32926829,1922,23.43902439,8596,104.8292683,0
20,21,Los Angeles Clippers,82,19780,241.2195122,3311,40.37804878,7332,89.41463415,0.452,78,0.951219512,348,4.243902439,0.224,3233,39.42682927,6984,85.17073171,0.463,1866,22.75609756,2515,30.67073171,0.742,1231,15.01219512,2137,26.06097561,3368,41.07317073,1971,24.03658537,751,9.158536585,432,5.268292683,1493,18.20731707,2004,24.43902439,8566,104.4634146,0
21,22,Cleveland Cavaliers,82,19755,240.9146341,3349,40.84146341,7122,86.85365854,0.47,81,0.987804878,338,4.12195122,0.24,3268,39.85365854,6784,82.73170732,0.482,1779,21.69512195,2554,31.14634146,0.697,1257,15.32926829,2420,29.51219512,3677,44.84146341,1912,23.31707317,672,8.195121951,559,6.817073171,1619,19.74390244,1853,22.59756098,8558,104.3658537,0
